s,from_country,dest_airport_code,dest_country,aircraft_type,airline_number,airline_name,flight_number,departure_time,arrival_time,duration,stops,price,currency,co2_emissions,avg_co2_emission_for_this_route,co2_percentage,scan_date
YYZ,Canada,SYD,Australia,Boeing 737MAX 8 Passenger|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC177|AC177|AC177,5/6/2022 21:25,5/9/2022 07:45,2660,2,1159,USD,1422000,1516000,-6%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737MAX 8 Passenger|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC177|AC177|AC177,5/6/2022 21:25,5/9/2022 07:45,2660,2,1159,USD,1422000,1516000,-6%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737MAX 8 Passenger|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC133|AC133|AC133,5/6/2022 06:30,5/8/2022 07:45,2115,2,1249,USD,1412000,1516000,-6%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737MAX 8 Passenger|Airbus A319|Boeing 787,AC,[Air Canada],AC133|AC133|AC133,5/6/2022 06:30,5/8/2022 07:45,2115,2,1249,USD,1454000,1516000,-4%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737MAX 8 Passenger|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC133|AC133|AC133,5/6/2022 06:30,5/8/2022 07:45,2115,2,1249,USD,1412000,1516000,-6%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC163|AC163|AC163,5/6/2022 07:20,5/8/2022 07:45,2065,2,1249,USD,1492000,1516000,-1%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC163|AC163|AC163,5/6/2022 07:20,5/8/2022 07:45,2065,2,1249,USD,1492000,1516000,-1%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC163|AC163|AC163,5/6/2022 07:20,5/8/2022 07:45,2065,2,1249,USD,1492000,1516000,-1%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC163|AC163|AC163,5/6/2022 07:20,5/8/2022 07:45,2065,2,1249,USD,1492000,1516000,-1%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 777|Boeing 787,AC,[Air Canada],AC185|AC185,5/6/2022 07:30,5/8/2022 07:45,2055,1,1249,USD,1459000,1516000,-3%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 777|Boeing 787,AC,[Air Canada],AC103|AC103,5/6/2022 08:00,5/8/2022 07:45,2025,1,1249,USD,1450000,1516000,-4%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A320|Airbus A320|Boeing 787,AC,[Air Canada],AC259|AC259|AC259,5/6/2022 08:00,5/8/2022 07:45,2025,2,1249,USD,1516000,1516000,0%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC137|AC137|AC137,5/6/2022 08:00,5/8/2022 07:45,2025,2,1249,USD,1482000,1516000,-2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC137|AC137|AC137,5/6/2022 08:00,5/8/2022 07:45,2025,2,1249,USD,1482000,1516000,-2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Airbus A319|Boeing 787,AC,[Air Canada],AC137|AC137|AC137,5/6/2022 08:00,5/8/2022 07:45,2025,2,1249,USD,1524000,1516000,0%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC137|AC137|AC137,5/6/2022 08:00,5/8/2022 07:45,2025,2,1249,USD,1482000,1516000,-2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC137|AC137|AC137,5/6/2022 08:00,5/8/2022 07:45,2025,2,1249,USD,1482000,1516000,-2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC137|AC137|AC137,5/6/2022 08:00,5/8/2022 07:45,2025,2,1249,USD,1482000,1516000,-2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Airbus A319|Boeing 787,AC,[Air Canada],AC137|AC137|AC137,5/6/2022 08:00,5/8/2022 07:45,2025,2,1249,USD,1524000,1516000,0%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A320|Airbus A320|Boeing 787,AC,[Air Canada],AC259|AC259|AC259,5/6/2022 08:00,5/8/2022 07:45,2025,2,1249,USD,1516000,1516000,0%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A220-300 Passenger|Canadair RJ 900|Boeing 787,AC,[Air Canada],AC1121|AC1121|AC1121,5/6/2022 08:15,5/8/2022 07:45,2010,2,1249,USD,1516000,1516000,0%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A220-300 Passenger|Canadair RJ 900|Boeing 787,AC,[Air Canada],AC1121|AC1121|AC1121,5/6/2022 08:15,5/8/2022 07:45,2010,2,1249,USD,1516000,1516000,0%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|De Havilland-Bombardier Dash-8|Boeing 787,AC,[Air Canada],AC193|AC193|AC193,5/6/2022 08:30,5/8/2022 07:45,1995,2,1249,USD,1480000,1516000,-2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|De Havilland-Bombardier Dash-8|Boeing 787,AC,[Air Canada],AC193|AC193|AC193,5/6/2022 08:30,5/8/2022 07:45,1995,2,1249,USD,1480000,1516000,-2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Canadair RJ 900|Boeing 787,AC,[Air Canada],AC1113|AC1113|AC1113,5/6/2022 08:30,5/8/2022 07:45,1995,2,1249,USD,1553000,1516000,2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|De Havilland-Bombardier Dash-8|Boeing 787,AC,[Air Canada],AC193|AC193|AC193,5/6/2022 08:30,5/8/2022 07:45,1995,2,1249,USD,1480000,1516000,-2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 777|Boeing 787,AC,[Air Canada],AC105|AC105,5/6/2022 09:15,5/8/2022 07:45,1950,1,1249,USD,1412000,1516000,-6%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737MAX 8 Passenger|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC167|AC167|AC167,5/6/2022 09:55,5/8/2022 07:45,1910,2,1249,USD,1422000,1516000,-6%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737MAX 8 Passenger|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC167|AC167|AC167,5/6/2022 09:55,5/8/2022 07:45,1910,2,1249,USD,1422000,1516000,-6%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737MAX 8 Passenger|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC167|AC167|AC167,5/6/2022 09:55,5/8/2022 07:45,1910,2,1249,USD,1422000,1516000,-6%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Boeing 787,AC,[Air Canada],AC107|AC107,5/6/2022 10:00,5/8/2022 07:45,1905,1,1249,USD,1471000,1516000,-2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 777|Boeing 787,AC,[Air Canada],AC111|AC111,5/6/2022 12:00,5/8/2022 07:45,1785,1,1249,USD,1459000,1516000,-3%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A320|Canadair RJ 900|Boeing 787,AC,[Air Canada],AC1123|AC1123|AC1123,5/6/2022 12:10,5/8/2022 07:45,1775,2,1249,USD,1562000,1516000,3%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737MAX 8 Passenger|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC169|AC169|AC169,5/6/2022 12:20,5/8/2022 07:45,1765,2,1249,USD,1422000,1516000,-6%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737MAX 8 Passenger|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC169|AC169|AC169,5/6/2022 12:20,5/8/2022 07:45,1765,2,1249,USD,1422000,1516000,-6%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737MAX 8 Passenger|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC169|AC169|AC169,5/6/2022 12:20,5/8/2022 07:45,1765,2,1249,USD,1422000,1516000,-6%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A320|Airbus A320|Boeing 787,AC,[Air Canada],AC263|AC263|AC263,5/6/2022 12:20,5/8/2022 07:45,1765,2,1249,USD,1516000,1516000,0%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC171|AC171|AC171,5/6/2022 14:35,5/8/2022 07:45,1630,2,1249,USD,1492000,1516000,-1%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC171|AC171|AC171,5/6/2022 14:35,5/8/2022 07:45,1630,2,1249,USD,1492000,1516000,-1%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC147|AC147|AC147,5/6/2022 14:40,5/8/2022 07:45,1625,2,1249,USD,1482000,1516000,-2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Airbus A319|Boeing 787,AC,[Air Canada],AC147|AC147|AC147,5/6/2022 14:40,5/8/2022 07:45,1625,2,1249,USD,1524000,1516000,0%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC147|AC147|AC147,5/6/2022 14:40,5/8/2022 07:45,1625,2,1249,USD,1482000,1516000,-2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 787|Boeing 787,AC,[Air Canada],AC119|AC119,5/6/2022 16:00,5/8/2022 07:45,1545,1,1249,USD,1395000,1516000,-7%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737MAX 8 Passenger|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC173|AC173|AC173,5/6/2022 16:50,5/8/2022 07:45,1495,2,1249,USD,1422000,1516000,-6%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737MAX 8 Passenger|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC173|AC173|AC173,5/6/2022 16:50,5/8/2022 07:45,1495,2,1249,USD,1422000,1516000,-6%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 787|Boeing 787,AC,[Air Canada],AC123|AC123,5/6/2022 18:00,5/8/2022 07:45,1425,1,1249,USD,1395000,1516000,-7%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A321|Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC155|AC155|AC155,5/6/2022 18:00,5/8/2022 07:45,1425,2,1249,USD,1482000,1516000,-2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair RJ 700|Boeing 777|Boeing 787,multi,[American| JAL],AA3111|AA3111|AA3111,5/6/2022 06:30,5/9/2022 06:25,3475,2,1266,USD,2239000,1516000,47%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair RJ 700|Boeing 777|Boeing 787,multi,[American| JAL],AA3111|AA3111|AA3111,5/6/2022 06:30,5/9/2022 06:25,3475,2,1286,USD,2234000,1516000,47%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Embraer ERJ-145|Boeing 737|Airbus A380,multi,[American| Qantas],AA3610|AA3610|AA3610,5/6/2022 13:30,5/8/2022 06:55,1645,2,1356,USD,1831000,1516000,20%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair RJ 700|Airbus A321|Airbus A350,DL,[Delta],DL4718|DL4718|DL4718,5/6/2022 07:05,5/8/2022 06:45,2020,2,1357,USD,1462000,1516000,-3%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair RJ 700|Airbus A321|Airbus A350,DL,[Delta],DL4718|DL4718|DL4718,5/6/2022 07:05,5/8/2022 06:45,2020,2,1357,USD,1462000,1516000,-3%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair RJ 700|Airbus A321|Airbus A350,DL,[Delta],DL4718|DL4718|DL4718,5/6/2022 07:05,5/8/2022 06:45,2020,2,1357,USD,1462000,1516000,-3%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair RJ 700|Boeing 757|Airbus A350,DL,[Delta],DL4718|DL4718|DL4718,5/6/2022 07:05,5/8/2022 06:45,2020,2,1357,USD,1516000,1516000,0%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair RJ 700|Boeing 757|Airbus A350,DL,[Delta],DL4718|DL4718|DL4718,5/6/2022 07:05,5/8/2022 06:45,2020,2,1357,USD,1531000,1516000,1%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair Reg. Jet|Airbus A321|Airbus A350,DL,[Delta],DL4693|DL4693|DL4693,5/6/2022 09:00,5/8/2022 06:45,1905,2,1357,USD,1467000,1516000,-3%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair Reg. Jet|Airbus A321|Airbus A350,DL,[Delta],DL4693|DL4693|DL4693,5/6/2022 09:00,5/8/2022 06:45,1905,2,1357,USD,1467000,1516000,-3%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair Reg. Jet|Boeing 757|Airbus A350,DL,[Delta],DL4693|DL4693|DL4693,5/6/2022 09:00,5/8/2022 06:45,1905,2,1357,USD,1554000,1516000,2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair Reg. Jet|Airbus A321|Airbus A350,DL,[Delta],DL5458|DL5458|DL5458,5/6/2022 12:00,5/8/2022 06:45,1725,2,1357,USD,1467000,1516000,-3%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair Reg. Jet|Airbus A321|Airbus A350,DL,[Delta],DL5458|DL5458|DL5458,5/6/2022 12:00,5/8/2022 06:45,1725,2,1357,USD,1467000,1516000,-3%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A320|Airbus A321|Airbus A350,DL,[Delta],DL564|DL564|DL564,5/6/2022 12:17,5/8/2022 06:45,1708,2,1357,USD,1474000,1516000,-2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A320|Airbus A321|Airbus A350,DL,[Delta],DL564|DL564|DL564,5/6/2022 12:17,5/8/2022 06:45,1708,2,1357,USD,1474000,1516000,-2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A320|Airbus A321|Airbus A350,DL,[Delta],DL564|DL564|DL564,5/6/2022 12:17,5/8/2022 06:45,1708,2,1357,USD,1474000,1516000,-2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair RJ 700|Airbus A321|Airbus A350,DL,[Delta],DL5307|DL5307|DL5307,5/6/2022 13:00,5/8/2022 06:45,1665,2,1357,USD,1462000,1516000,-3%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair RJ 700|Boeing 757|Airbus A350,DL,[Delta],DL5307|DL5307|DL5307,5/6/2022 13:00,5/8/2022 06:45,1665,2,1357,USD,1516000,1516000,0%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737|Boeing 777,UA,[United],UA2605|UA2605,5/6/2022 07:00,5/8/2022 07:00,2040,1,1396,USD,1633000,1516000,7%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 787|Boeing 787,multi,[Air Canada| United],AC787|AC787,5/6/2022 08:00,5/8/2022 06:55,1975,1,1396,USD,1384000,1516000,-8%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737MAX 8 Passenger|Boeing 787,multi,[Air Canada| United],AC789|AC789,5/6/2022 10:00,5/8/2022 06:55,1855,1,1396,USD,1325000,1516000,-12%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Embraer 175|Boeing 737MAX 9 Passenger|Boeing 787,UA,[United],UA5486|UA5486|UA5486,5/6/2022 12:40,5/8/2022 06:55,1695,2,1396,USD,1498000,1516000,-1%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Embraer 175|Boeing 737|Boeing 787,UA,[United],UA5486|UA5486|UA5486,5/6/2022 12:40,5/8/2022 06:55,1695,2,1396,USD,1529000,1516000,0%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Embraer 170|Boeing 787-10|Boeing 787,UA,[United],UA3487|UA3487|UA3487,5/6/2022 13:50,5/8/2022 06:55,1625,2,1396,USD,1475000,1516000,-2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Embraer 170|Boeing 787|Boeing 787,UA,[United],UA3487|UA3487|UA3487,5/6/2022 13:50,5/8/2022 06:55,1625,2,1396,USD,1487000,1516000,-1%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Embraer 170|Boeing 787|Boeing 777,UA,[United],UA3487|UA3487|UA3487,5/6/2022 13:50,5/8/2022 07:00,1630,2,1396,USD,1723000,1516000,13%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Embraer 170|Boeing 777|Boeing 777,UA,[United],UA3487|UA3487|UA3487,5/6/2022 13:50,5/8/2022 07:00,1630,2,1396,USD,1804000,1516000,19%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A220-300 Passenger|Boeing 737|Boeing 787,multi,[Air Canada| United],AC1039|AC1039|AC1039,5/6/2022 14:00,5/8/2022 06:55,1615,2,1396,USD,1404000,1516000,-7%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A220-300 Passenger|Boeing 757|Boeing 787,multi,[Air Canada| United],AC1039|AC1039|AC1039,5/6/2022 14:00,5/8/2022 06:55,1615,2,1396,USD,1416000,1516000,-6%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A220-300 Passenger|Boeing 737|Boeing 787,multi,[Air Canada| United],AC1039|AC1039|AC1039,5/6/2022 14:00,5/8/2022 06:55,1615,2,1396,USD,1404000,1516000,-7%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A220-300 Passenger|Boeing 737|Boeing 777,multi,[Air Canada| United],AC1039|AC1039|AC1039,5/6/2022 14:00,5/8/2022 07:00,1620,2,1396,USD,1641000,1516000,8%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A220-300 Passenger|Boeing 737|Boeing 777,multi,[Air Canada| United],AC1039|AC1039|AC1039,5/6/2022 14:00,5/8/2022 07:00,1620,2,1396,USD,1634000,1516000,7%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A220-300 Passenger|Boeing 737|Boeing 777,multi,[Air Canada| United],AC1039|AC1039|AC1039,5/6/2022 14:00,5/8/2022 07:00,1620,2,1396,USD,1634000,1516000,7%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair Reg. Jet|Boeing 757|Boeing 787,UA,[United],UA3815|UA3815|UA3815,5/6/2022 14:01,5/8/2022 06:55,1614,2,1396,USD,1575000,1516000,3%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair Reg. Jet|Boeing 737|Boeing 787,UA,[United],UA3815|UA3815|UA3815,5/6/2022 14:01,5/8/2022 06:55,1614,2,1396,USD,1535000,1516000,1%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair Reg. Jet|Boeing 787|Boeing 777,UA,[United],UA3815|UA3815|UA3815,5/6/2022 14:01,5/8/2022 07:00,1619,2,1396,USD,1732000,1516000,14%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair Reg. Jet|Boeing 737|Boeing 777,UA,[United],UA3815|UA3815|UA3815,5/6/2022 14:01,5/8/2022 07:00,1619,2,1396,USD,1774000,1516000,17%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair Reg. Jet|Boeing 757|Boeing 777,UA,[United],UA3815|UA3815|UA3815,5/6/2022 14:01,5/8/2022 07:00,1619,2,1396,USD,1815000,1516000,19%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair Reg. Jet|Boeing 737|Boeing 787,UA,[United],UA3745|UA3745|UA3745,5/6/2022 14:45,5/8/2022 06:55,1570,2,1396,USD,1590000,1516000,4%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair Reg. Jet|Boeing 737|Boeing 787,UA,[United],UA3745|UA3745|UA3745,5/6/2022 14:45,5/8/2022 06:55,1570,2,1396,USD,1590000,1516000,4%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair Reg. Jet|Boeing 777|Boeing 777,UA,[United],UA3745|UA3745|UA3745,5/6/2022 14:45,5/8/2022 07:00,1575,2,1396,USD,1854000,1516000,22%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A220-300 Passenger|Boeing 737|Boeing 787,multi,[Air Canada| United],AC1076|AC1076|AC1076,5/6/2022 15:45,5/8/2022 06:55,1510,2,1396,USD,1482000,1516000,-2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Embraer 175|Boeing 787|Boeing 777,UA,[United],UA3574|UA3574|UA3574,5/6/2022 16:02,5/8/2022 07:00,1498,2,1396,USD,1703000,1516000,12%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Embraer 175|Boeing 737|Boeing 787,UA,[United],UA4738|UA4738|UA4738,5/6/2022 16:08,5/8/2022 06:55,1487,2,1396,USD,1467000,1516000,-3%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Embraer 175|Boeing 757|Boeing 787,UA,[United],UA4738|UA4738|UA4738,5/6/2022 16:08,5/8/2022 06:55,1487,2,1396,USD,1479000,1516000,-2%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Embraer 175|Boeing 737|Boeing 777,UA,[United],UA4738|UA4738|UA4738,5/6/2022 16:08,5/8/2022 07:00,1492,2,1396,USD,1704000,1516000,12%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Embraer 175|Boeing 737|Boeing 777,UA,[United],UA4738|UA4738|UA4738,5/6/2022 16:08,5/8/2022 07:00,1492,2,1396,USD,1697000,1516000,11%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair RJ 900|Boeing 787|Boeing 777,multi,[Air Canada| United],AC8911|AC8911|AC8911,5/6/2022 16:25,5/8/2022 07:00,1475,2,1396,USD,1647000,1516000,8%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Canadair RJ 900|Boeing 757|Boeing 777,multi,[Air Canada| United],AC8911|AC8911|AC8911,5/6/2022 16:25,5/8/2022 07:00,1475,2,1396,USD,1730000,1516000,14%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 787|Boeing 777,multi,[Air Canada| United],AC743|AC743,5/6/2022 17:00,5/8/2022 07:00,1440,1,1396,USD,1619000,1516000,6%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Embraer 175|Boeing 787|Boeing 777,UA,[United],UA5460|UA5460|UA5460,5/6/2022 17:40,5/8/2022 07:00,1400,2,1396,USD,1633000,1516000,7%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 787|Boeing 777,multi,[Air Canada| United],AC737|AC737,5/6/2022 08:00,5/8/2022 07:00,1980,1,1524,USD,1619000,1516000,6%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A380|Airbus A380,EK,[Emirates],EK242|EK242,5/6/2022 14:30,5/8/2022 22:05,2495,1,1564,USD,2606000,1516000,71%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A380|Airbus A380,EK,[Emirates],EK242|EK242,5/6/2022 14:30,5/9/2022 06:05,2975,1,1564,USD,2606000,1516000,71%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737|Boeing 787|Airbus A330,multi,[WestJet| Korean Air],WS707|WS707|WS707,5/6/2022 10:00,5/8/2022 07:25,1885,2,1669,USD,2064000,1516000,36%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 787|Airbus A330,KE,[Korean Air],KE74|KE74,5/6/2022 12:40,5/8/2022 07:25,1725,1,1669,USD,1931000,1516000,27%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737MAX 8 Passenger|Boeing 787,AC,[Air Canada],AC115|AC115,5/6/2022 14:10,5/8/2022 07:45,1655,1,1733,USD,1383000,1516000,-8%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737|Boeing 737|Airbus A380,multi,[WestJet| Qantas],WS661|WS661|WS661,5/6/2022 13:00,5/8/2022 06:55,1675,2,1825,USD,1905000,1516000,25%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737|Boeing 737|Airbus A380,multi,[WestJet| Qantas],WS663|WS663|WS663,5/6/2022 14:15,5/8/2022 06:55,1600,2,1825,USD,1955000,1516000,29%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 787|Boeing 787|Boeing 737,multi,[Etihad| Virgin Australia],EY140|EY140|EY140,5/6/2022 21:40,5/8/2022 20:55,1995,2,1882,USD,2220000,1516000,46%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 787|Boeing 787|Boeing 737,multi,[Etihad| Virgin Australia],EY140|EY140|EY140,5/6/2022 21:40,5/8/2022 21:10,2010,2,1882,USD,2220000,1516000,46%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 787|Boeing 787|Boeing 737,multi,[Etihad| Virgin Australia],EY140|EY140|EY140,5/6/2022 21:40,5/8/2022 21:25,2025,2,1882,USD,2220000,1516000,46%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Boeing 737|Airbus A380,multi,[WestJet| Qantas],WS1100|WS1100,5/6/2022 10:25,5/8/2022 06:55,1830,1,1905,USD,1738000,1516000,14%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Embraer ERJ-145|Boeing 737|Airbus A380,multi,[American| Qantas],AA3610|AA3610|AA3610,5/6/2022 13:30,5/8/2022 06:55,1645,2,2074,USD,1831000,1516000,20%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Embraer 175|Airbus A321 (Sharklets)|Airbus A380,multi,[American| Qantas],AA4556|AA4556|AA4556,5/6/2022 14:30,5/8/2022 06:55,1585,2,2074,USD,2287000,1516000,50%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Airbus A319|Airbus A321|Airbus A380,multi,[American| Qantas],AA1876|AA1876|AA1876,5/6/2022 15:07,5/8/2022 06:55,1548,2,2074,USD,1920000,1516000,26%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Embraer ERJ-145|Airbus A321neo|Airbus A380,multi,[American| Qantas],AA6139|AA6139|AA6139,5/6/2022 15:29,5/8/2022 06:55,1526,2,2074,USD,1798000,1516000,18%,4/29/2022 17:52
YYZ,Canada,SYD,Australia,Embraer ERJ-145|Boeing 737|Airbus A380,multi,[American| Qantas],AA6139|AA6139|AA6139,5/6/2022 15:29,5/8/2022 06:55,1526,2,2074,USD,1831000,1516000,20%,4/29/2022 17:52
